,1,2
60,2128.266666666667,2069.233333333333
61,2094.0333333333333,1989.2333333333336
62,2072.7000000000003,2019.3333333333333
63,2187.633333333333,2135.6000000000004
64,2126.9666666666667,2029.7
65,2209.966666666667,2144.0333333333333
66,2140.233333333333,2076.6666666666665
67,2077.866666666667,1983.6333333333332
68,2106.0666666666666,2039.466666666667
69,2891.433333333333,2895.6333333333337
70,2103.433333333333,2000.3999999999999
71,2081.1333333333337,1977.5666666666666
72,2111.7666666666664,2035.8999999999996
73,2138.3333333333335,2068.2999999999997
74,2131.133333333333,2092.5333333333333
75,2163.0333333333333,2149.2333333333336
76,2082.6666666666665,1997.3666666666668
77,2079.3999999999996,1996.9333333333334
78,2219.9666666666667,2126.4333333333334
79,2078.8333333333335,2005.8666666666666
80,2076.5333333333333,1971.3333333333333
81,2076.566666666667,1985.3999999999999
82,2316.6,2239.0333333333333
83,2048.933333333333,1948.8
84,2076.5,1995.4333333333334
85,2264.7999999999997,2206.2
86,2170.2999999999997,2093.433333333334
87,2087.9,2013.3333333333333
88,2086.0,1983.2
89,2071.266666666667,2022.0999999999997
90,2032.3666666666668,1964.7333333333336
91,2031.6999999999998,1996.8
92,2418.2666666666664,2293.8666666666663
93,2079.4333333333334,2032.0666666666666
94,2366.9333333333334,2275.8333333333335
95,2037.2,1950.1333333333334
96,2064.9333333333334,2017.6333333333332
97,1991.6000000000001,1924.8333333333333
98,2540.733333333333,2422.9666666666667
99,2033.8000000000002,1963.4666666666665
100,2016.3000000000002,1933.0999999999997
101,2271.666666666667,2223.0
102,2060.8666666666663,1947.3
103,2029.3999999999996,1953.3999999999999
104,2040.133333333333,1951.8333333333333
105,2075.1,1945.466666666667
106,2134.066666666667,2031.733333333333
107,2000.033333333333,1917.1666666666667
108,2031.966666666667,1939.4999999999998
109,2021.2333333333333,1936.1666666666667
110,2019.7333333333333,1926.3333333333333
111,2053.133333333333,1972.3666666666666
112,2030.2333333333333,1966.8666666666668
113,2019.4666666666665,1953.7333333333333
114,2034.6666666666667,1973.9333333333336
115,2011.3999999999996,1955.0
116,3053.066666666667,3003.866666666667
117,2033.2333333333333,1968.5
118,2062.6,1988.4666666666665
119,2012.8999999999996,1931.0
120,2003.1999999999998,1937.9666666666665
121,2006.6333333333332,1928.0
122,2116.766666666667,2050.0
123,2190.4666666666667,2097.2000000000003
124,2149.8333333333335,2068.4
125,2082.733333333333,2031.4666666666665
126,2035.2,1949.6666666666667
127,2046.1000000000001,1951.0666666666666
128,2080.4,2013.0666666666666
129,2052.2666666666664,1950.9000000000003
130,2046.4000000000003,1964.6666666666667
131,2031.8,1944.0
132,2059.5,1974.1666666666667
133,2038.1333333333334,1943.3
134,2040.4000000000003,1936.3333333333333
135,2030.3999999999999,1930.1666666666667
136,2037.7666666666664,1919.4333333333334
137,1991.9666666666665,1923.4666666666665
138,2019.0666666666666,1945.3
139,2049.6000000000004,1967.6333333333332
140,2209.6,2133.566666666667
141,2145.6666666666665,2066.6666666666665
142,2011.1666666666667,1932.9666666666665
143,2061.2,1987.3999999999999
144,1992.6000000000001,1924.3333333333333
145,1989.6000000000001,1916.5666666666666
146,1996.0666666666666,1920.5000000000002
147,2060.433333333333,1966.0
148,2168.7999999999997,2094.0666666666666
149,2073.2,1966.9666666666665
150,2057.9,1954.0333333333335
151,1988.7666666666667,1947.4666666666665
152,2031.8999999999999,1968.5
153,2040.9666666666665,1969.2333333333336
154,2005.6333333333332,1943.9000000000003
155,2001.033333333333,1951.466666666667
156,2058.0,1934.8
157,2050.266666666667,2011.6666666666667
158,2050.133333333333,1961.2333333333333
159,1994.0999999999997,1922.6333333333332
160,2001.7666666666664,1933.8666666666668
161,2257.9333333333334,2188.8
162,1999.2666666666667,1956.0666666666666
163,1998.2666666666667,1927.6000000000001
164,2000.7,1939.1666666666667
165,2001.6000000000001,1942.5666666666666
166,2029.4666666666665,1980.533333333333
167,2211.5,2188.0666666666666
168,2191.566666666667,2169.0333333333338
169,2083.1000000000004,2059.366666666667
170,1985.2,1942.1666666666667
171,1977.8333333333333,1920.0666666666668
172,1980.8,1942.8999999999999
173,1960.4999999999998,1930.3000000000002
174,2431.5,2362.133333333333
175,2027.6666666666667,1954.2333333333333
176,2018.1666666666667,1949.9333333333334
177,1972.033333333333,1942.0
178,2000.0999999999997,1951.3666666666668
179,1964.5,1923.5666666666666
180,2013.1000000000001,1947.2
181,2008.4333333333334,1952.1999999999998
182,2020.8,1962.1666666666667
183,2087.866666666667,2017.5666666666666
184,2063.7000000000003,1992.9666666666665
185,2006.0333333333335,1928.3333333333333
186,1998.1000000000001,1928.5333333333335
187,2018.9333333333336,1947.7333333333333
188,2050.9,1984.6333333333334
189,2027.9666666666665,1953.8999999999999
190,2052.833333333333,2012.6999999999998
191,2061.633333333333,1995.8
192,2029.7333333333333,1942.5666666666666
193,2015.8,1963.8000000000002
194,2028.033333333333,1933.5
195,2030.2,1919.466666666667
196,2067.3333333333335,1976.9000000000003
197,2067.7000000000003,1964.8666666666666
198,1999.7333333333333,1921.7
199,2025.2666666666667,1974.5666666666668
200,2008.3666666666668,1935.0999999999997
201,1997.8999999999999,1940.3000000000002
202,2013.0333333333335,1932.0
203,2024.7,1939.2333333333333
204,2109.933333333333,2002.4666666666665
205,2146.9333333333334,2080.3
206,1996.2333333333333,1932.9666666666665
207,2629.6,2535.4333333333334
208,1983.3999999999999,1914.0333333333335
209,2024.9333333333332,1929.6666666666667
210,2100.2999999999997,2048.9666666666667
211,2117.6,2036.0666666666666
212,2000.8666666666666,1945.4333333333332
213,1999.7666666666664,1928.7
214,2138.7000000000003,2067.7666666666664
215,1994.1666666666667,1924.8333333333333
216,2124.7000000000003,2046.8666666666666
217,2083.5,2051.3
218,1981.2,1916.7333333333333
219,1981.4333333333332,1904.7666666666667
220,1946.9000000000003,1908.966666666667
221,1975.0000000000002,1895.0999999999997
222,1943.3000000000002,1902.3999999999999
223,2023.2333333333333,1964.466666666667
224,2015.7333333333333,1913.6333333333334
225,1989.466666666667,1888.2333333333336
226,2058.433333333333,1958.8333333333333
227,2053.3333333333335,1961.6000000000001
228,2065.366666666667,2023.0666666666668
229,2108.9666666666667,2045.1333333333332
230,2141.2000000000003,2147.633333333333
231,2237.5666666666666,2150.0333333333333
232,2519.8333333333335,2357.933333333333
233,2074.0333333333333,2059.3333333333335
234,2240.366666666667,2191.5
235,2064.4666666666667,2006.2
236,2338.1666666666665,2207.266666666667
237,2057.9,1994.2
238,2172.7,2085.7999999999997
239,2072.933333333333,1992.4333333333334
240,2110.6,2060.7999999999997
241,2022.4666666666665,1966.5666666666664
242,2032.5666666666666,1983.4000000000003
243,2064.3666666666663,2027.8666666666666
244,2186.7333333333336,2129.066666666666
245,2075.1000000000004,2017.6666666666667
246,2003.2666666666664,1946.8999999999999
247,2059.0666666666666,1972.3
248,2142.166666666667,2089.4333333333334
249,2220.9999999999995,2180.7999999999997
250,2144.3333333333335,2056.8
251,2141.2999999999997,2072.6666666666665
252,2031.9666666666665,1981.0666666666666
253,2072.866666666667,2039.9666666666665
254,2055.7000000000003,1977.0333333333335
255,2054.2,1994.4000000000003
256,2097.633333333333,2040.5
257,2123.3333333333335,2077.8333333333335
258,2009.3666666666668,1926.0666666666666
259,2023.4333333333334,1961.3000000000002
260,1991.6666666666663,1942.0333333333335
261,1968.9333333333334,1920.0333333333335
262,2154.4,2086.766666666667
263,2016.2666666666667,1940.2333333333333
264,2032.2,1944.8999999999999
265,2033.3666666666668,2032.3000000000004
266,2057.866666666667,1950.533333333333
267,2012.8,1926.5666666666666
268,1980.5,1906.3
269,2156.5,2092.4666666666667
270,2003.3,1918.8333333333333
271,1967.2333333333333,1926.2
272,2000.2666666666667,1916.9000000000003
273,2022.8333333333333,1980.6666666666667
274,1975.6666666666667,1904.1666666666667
275,1957.7666666666664,1916.033333333333
276,2280.7000000000003,2248.133333333333
277,1937.4000000000003,1901.7333333333333
278,1948.533333333333,1903.2666666666664
279,1979.5666666666668,1916.1999999999998
280,2408.6666666666665,2307.6
281,2088.6666666666665,2040.8999999999999
282,2061.7999999999997,1992.8666666666668
283,1971.5,1890.4999999999998
284,1986.8666666666668,1916.8666666666666
285,2149.433333333333,2111.633333333333
286,2021.733333333333,1935.8666666666666
287,2009.1333333333332,1916.8666666666668
288,2016.9666666666665,1923.7333333333333
289,2050.7333333333336,1948.5666666666668
290,2008.466666666667,1925.2
291,2042.2666666666667,1964.533333333333
292,1995.3999999999999,1915.0999999999997
293,1996.2,1947.9666666666665
294,1994.5,1907.8666666666668
295,1991.4666666666665,1892.2333333333333
296,2008.4333333333334,1890.9333333333334
297,2036.1000000000001,1906.8333333333333
298,2028.1666666666667,1918.5666666666666
299,2007.8999999999999,1908.8000000000002
300,2047.5999999999997,1922.1000000000001
301,2109.866666666667,2027.1666666666667
302,2034.3999999999996,1954.8000000000002
303,2016.7666666666667,1919.3000000000002
304,2045.7666666666664,1948.666666666667
305,2059.8,1970.3000000000002
306,2068.1333333333337,1989.9333333333334
307,2039.0,1933.7666666666667
308,2007.966666666667,1912.1666666666667
309,2036.8,1939.2666666666667
310,2113.1,2008.4333333333334
311,2142.6333333333337,2027.4999999999998
312,2042.3999999999999,1952.9333333333332
313,2045.5999999999997,1956.3999999999999
314,2100.8666666666663,1992.3666666666668
315,2055.1666666666665,1964.8000000000002
316,2097.6,1992.0666666666666
317,2074.7000000000003,1966.9000000000003
318,2080.766666666667,1967.6666666666667
319,2044.8,1973.5666666666666
320,1995.6666666666667,1915.5
321,2060.1,1940.3333333333333
322,2051.1666666666665,1960.9333333333334
323,2110.866666666667,2035.9999999999998
324,2058.433333333333,1955.8333333333333
325,1984.4666666666665,1911.3333333333333
326,1995.7333333333333,1911.0
327,1996.6000000000001,1909.0999999999997
328,1955.5,1893.7
329,2120.7000000000003,2043.8333333333333
330,2004.3000000000002,1929.0
331,1985.2666666666667,1913.666666666667
332,2034.4333333333332,1961.0999999999997
333,2047.2666666666667,1968.6999999999998
334,1994.0666666666666,1905.6666666666667
335,2065.1666666666665,2040.8999999999999
336,2151.9666666666667,2018.6666666666663
337,2187.7,2093.7999999999997
338,2463.7999999999997,2374.733333333333
339,2037.266666666667,1934.3333333333333
340,2035.7,1939.3999999999999
341,2004.1333333333332,1930.6666666666667
342,1994.8333333333337,1942.8
343,2025.0,1950.5666666666668
344,1981.0333333333335,1929.1333333333332
345,2067.0666666666666,1983.1000000000001
346,2434.2000000000003,2367.4
347,2012.533333333333,1947.6999999999998
348,2103.2000000000003,2059.4666666666667
349,2039.2666666666667,1940.8666666666668
350,2015.466666666667,1943.466666666667
351,2066.0333333333333,1970.3
352,2046.533333333333,1960.3666666666666
353,2025.6666666666663,1939.4666666666665
354,1995.5,1919.7666666666667
355,2001.1333333333334,1924.5666666666668
356,1968.6666666666667,1897.1666666666663
357,1997.0999999999997,1921.166666666667
358,2518.9333333333334,2395.1
359,1968.4000000000003,1914.333333333333
360,2020.7333333333333,1979.5333333333335
361,2098.0,2032.5
362,2053.433333333334,1978.8999999999999
363,1981.466666666667,1935.1666666666663
364,2060.5,2009.5
365,2041.2666666666667,1980.1999999999998
366,1982.8666666666668,1900.4333333333334
367,1979.5666666666668,1901.2
368,2159.7999999999997,2106.2666666666664
369,1981.2333333333333,1906.4333333333336
370,1982.0333333333335,1905.0666666666664
371,1983.3999999999996,1915.033333333333
372,1988.9333333333334,1907.666666666667
373,1952.8666666666666,1910.1666666666667
374,2017.6000000000001,1939.7333333333333
375,1993.8666666666668,1911.1333333333334
376,2071.3,2005.9666666666665
377,1983.5666666666668,1902.7666666666664
378,1989.3,1947.8666666666668
379,1979.5,1909.4666666666665
380,1982.7333333333333,1889.6000000000001
381,2023.7666666666664,1964.2333333333336
382,2058.1333333333337,1954.6333333333332
383,1989.5,1920.8333333333333
384,2010.8666666666668,1928.4333333333332
385,2012.5333333333335,1928.9000000000003
386,2088.5000000000005,2023.9999999999998
387,2108.1666666666665,2020.4333333333334
388,2025.9333333333332,1972.7
389,1984.1000000000001,1915.6333333333332
390,1984.0,1901.2333333333336
391,1992.3666666666668,1908.9666666666665
392,2008.5333333333335,1890.166666666667
393,2114.6,2054.5666666666666
394,2069.5333333333333,1992.8666666666668
395,2027.3333333333333,1949.033333333333
396,2242.7000000000003,2194.0000000000005
397,2038.1999999999998,1951.2
398,2014.3,1925.3999999999999
399,2027.3666666666668,1952.8000000000002
400,2785.9999999999995,2716.8666666666672
401,2140.5333333333333,2054.366666666667
402,2198.2000000000003,2130.3333333333335
403,2005.2666666666667,1917.0
404,2128.1666666666665,2052.3333333333335
405,2078.0,2006.1999999999998
406,1997.2333333333336,1938.2333333333333
407,1991.7666666666667,1917.8000000000002
408,2009.3999999999999,1922.3333333333333
409,2028.6666666666667,1946.3000000000002
410,1972.7666666666667,1900.3
411,1948.7666666666664,1902.1666666666667
412,1988.1000000000004,1915.466666666667
413,1987.2333333333333,1908.9333333333334
414,1971.5333333333335,1901.5000000000002
415,1979.6333333333332,1915.0333333333335
416,2072.0333333333333,1983.3333333333333
417,2077.566666666666,2015.9666666666665
418,2018.5666666666666,1929.8333333333333
419,1993.7333333333336,1916.7
420,1978.033333333333,1901.4000000000003
421,1993.7666666666667,1903.3666666666668
422,1977.3333333333333,1880.6000000000004
423,1947.8000000000002,1891.4666666666665
424,1984.466666666667,1901.1333333333334
425,1983.4666666666665,1934.8333333333333
426,2011.5666666666668,1922.3333333333333
427,1962.9333333333334,1913.7333333333333
428,1981.7666666666667,1927.0333333333335
429,2027.3999999999999,1977.1000000000001
430,2038.4333333333334,1966.5666666666666
431,2025.9333333333334,1975.3333333333337
432,1985.8333333333333,1949.5666666666666
433,2009.5666666666666,1934.1666666666667
434,2241.1666666666665,2175.6
435,2043.1000000000001,1982.3
436,2025.4333333333334,1996.4333333333334
437,2198.6666666666665,2157.2666666666664
438,2136.8,2089.4666666666667
439,2081.066666666667,2027.4333333333334
440,2072.9666666666667,2014.1666666666663
441,2053.9,2012.7333333333333
442,2051.133333333333,1989.1000000000001
443,2077.7666666666664,1979.3999999999999
444,2036.033333333333,1954.8999999999999
445,2037.5666666666668,1954.8999999999999
446,1989.466666666667,1904.8333333333333
447,2019.3000000000002,1930.6333333333332
448,2018.233333333333,1934.6333333333334
449,2020.7333333333333,1951.8666666666668
450,2014.6999999999998,1896.5
451,2043.4333333333334,1921.2666666666667
452,2014.6666666666667,1926.2333333333333
453,2005.3000000000002,1897.7666666666667
454,2019.8999999999999,1910.3999999999999
455,2030.7666666666667,1929.6333333333334
456,2053.3333333333335,1950.6333333333332
457,2048.9333333333334,1967.1999999999998
458,2009.0333333333335,1957.4333333333334
459,2057.6666666666665,1964.4333333333334
460,2100.7333333333336,2004.533333333333
461,2092.6,1950.033333333333
462,2150.2000000000003,2073.5666666666666
463,2066.233333333333,1975.9666666666665
464,2037.8,1931.8666666666666
465,2168.833333333333,2074.5333333333333
466,2010.4333333333334,1908.533333333333
467,1974.5666666666668,1908.5666666666666
468,1969.4333333333334,1898.7333333333333
469,2015.1000000000001,1906.2333333333333
470,2042.9666666666665,1902.6000000000001
471,1973.2333333333333,1873.4333333333334
472,1945.8000000000002,1878.5
473,1976.3333333333333,1880.533333333333
474,2026.0,1912.4333333333332
475,2089.1666666666665,1998.5
476,2132.733333333333,2051.2333333333336
477,2060.766666666667,1951.266666666667
478,2115.1333333333337,2075.4333333333334
479,2050.7,1965.8
480,1987.5666666666666,1912.8666666666668
481,1969.6333333333332,1884.3666666666666
482,1930.0333333333335,1898.2
483,1979.9333333333334,1902.8666666666666
484,1967.1000000000001,1892.8666666666668
485,2007.8999999999999,1915.0333333333335
486,2000.3,1910.5000000000002
487,2045.8666666666668,1967.1000000000001
488,1977.0666666666666,1932.5666666666668
489,1971.6333333333332,1909.9333333333334
490,2113.1,2040.966666666667
491,2235.6,2132.5333333333333
492,1977.5666666666668,1894.1666666666667
493,2045.6000000000001,1950.1333333333334
494,1974.5,1881.466666666667
495,2003.5666666666666,1903.7333333333336
496,2018.6333333333332,1921.3000000000002
497,1976.1666666666667,1881.2666666666667
498,1993.7666666666667,1881.3666666666668
499,1937.0000000000002,1913.0333333333335
